,temperature_sensorA,acceleration_sensorA,status_sensorA,motion_sensorB,motion_sensorC,temperature_sensorC,humidity_sensorC,illuminance_sensorC,time,temperature_sensorB
643,70,active,open,active,active,72.9,63,3,2019-10-20 2:38:25.692 PM,70.0
649,70,active,closed,active,active,72.9,63,3,2019-10-20 2:38:30.711 PM,70.0
650,70,active,closed,active,active,72.9,63,3,2019-10-20 2:38:30.711 PM,70.0
656,70,active,closed,inactive,active,72.9,63,3,2019-10-20 2:38:42.014 PM,70.0
657,70,active,closed,inactive,active,72.9,63,3,2019-10-20 2:38:42.014 PM,70.0
658,70,inactive,closed,inactive,active,72.9,63,3,2019-10-20 2:38:43.430 PM,70.0
659,70,inactive,closed,inactive,active,72.9,63,3,2019-10-20 2:38:43.430 PM,70.0
660,70,inactive,closed,inactive,inactive,72.9,63,3,2019-10-20 2:38:56.641 PM,70.0
661,70,inactive,closed,inactive,inactive,72.9,63,3,2019-10-20 2:38:56.641 PM,70.0
662,70,inactive,open,inactive,inactive,72.9,63,3,2019-10-20 2:39:11.441 PM,70.0
663,70,inactive,open,inactive,inactive,72.9,63,3,2019-10-20 2:39:11.441 PM,70.0
666,70,active,open,inactive,inactive,72.9,63,3,2019-10-20 2:39:11.605 PM,70.0
667,70,active,open,inactive,inactive,72.9,63,3,2019-10-20 2:39:11.605 PM,70.0
668,70,active,open,active,inactive,72.9,63,3,2019-10-20 2:39:12.068 PM,70.0
669,70,active,open,active,inactive,72.9,63,3,2019-10-20 2:39:12.068 PM,70.0
673,70,active,closed,active,inactive,72.9,63,3,2019-10-20 2:39:15.507 PM,70.0
674,70,active,closed,active,inactive,72.9,63,3,2019-10-20 2:39:15.507 PM,70.0
678,70,active,closed,active,active,72.9,63,3,2019-10-20 2:39:16.681 PM,70.0
679,70,active,closed,active,active,72.9,63,3,2019-10-20 2:39:16.681 PM,70.0
683,70,inactive,closed,active,active,72.9,63,3,2019-10-20 2:39:21.620 PM,70.0
684,70,inactive,closed,active,active,72.9,63,3,2019-10-20 2:39:21.620 PM,70.0
685,70,inactive,closed,inactive,active,72.9,63,3,2019-10-20 2:39:27.325 PM,70.0
686,70,inactive,closed,inactive,active,72.9,63,3,2019-10-20 2:39:27.325 PM,70.0
687,70,inactive,closed,inactive,inactive,72.9,63,3,2019-10-20 2:39:43.411 PM,70.0
688,70,inactive,closed,inactive,inactive,72.9,63,3,2019-10-20 2:39:43.411 PM,70.0
689,70,inactive,closed,active,inactive,72.9,63,3,2019-10-20 2:40:08.290 PM,70.0
690,70,inactive,closed,active,inactive,72.9,63,3,2019-10-20 2:40:08.290 PM,70.0
691,70,inactive,closed,inactive,inactive,72.9,63,3,2019-10-20 2:40:18.770 PM,70.0
692,70,inactive,closed,inactive,inactive,72.9,63,3,2019-10-20 2:40:18.770 PM,70.0
693,70,inactive,closed,active,inactive,72.9,63,3,2019-10-20 2:40:40.340 PM,70.0
694,70,inactive,closed,active,inactive,72.9,63,3,2019-10-20 2:40:40.340 PM,70.0
695,70,inactive,closed,active,active,72.9,63,3,2019-10-20 2:40:40.931 PM,70.0
696,70,inactive,closed,active,active,72.9,63,3,2019-10-20 2:40:40.931 PM,70.0
697,70,inactive,closed,inactive,active,72.9,63,3,2019-10-20 2:41:03.481 PM,70.0
698,70,inactive,closed,inactive,active,72.9,63,3,2019-10-20 2:41:03.481 PM,70.0
699,70,inactive,closed,active,active,72.9,63,3,2019-10-20 2:41:11.299 PM,70.0
700,70,inactive,closed,active,active,72.9,63,3,2019-10-20 2:41:11.299 PM,70.0
701,70,inactive,closed,inactive,active,72.9,63,3,2019-10-20 2:41:23.816 PM,70.0
702,70,inactive,closed,inactive,active,72.9,63,3,2019-10-20 2:41:23.816 PM,70.0
703,70,inactive,closed,inactive,active,72.8,63,3,2019-10-20 2:41:27.201 PM,70.0
704,70,inactive,closed,inactive,active,72.8,63,3,2019-10-20 2:41:27.201 PM,70.0
705,70,inactive,closed,inactive,active,72.8,63,4,2019-10-20 2:41:32.711 PM,70.0
706,70,inactive,closed,inactive,active,72.8,63,4,2019-10-20 2:41:32.711 PM,70.0
707,70,inactive,closed,active,active,72.8,63,4,2019-10-20 2:41:35.620 PM,70.0
708,70,inactive,closed,active,active,72.8,63,4,2019-10-20 2:41:35.620 PM,70.0
709,70,inactive,closed,active,inactive,72.8,63,4,2019-10-20 2:41:42.261 PM,70.0
710,70,inactive,closed,active,inactive,72.8,63,4,2019-10-20 2:41:42.261 PM,70.0
711,70,inactive,closed,active,active,72.8,63,4,2019-10-20 2:41:49.451 PM,70.0
712,70,inactive,closed,active,active,72.8,63,4,2019-10-20 2:41:49.451 PM,70.0
713,70,inactive,closed,inactive,active,72.8,63,4,2019-10-20 2:41:59.540 PM,70.0
714,70,inactive,closed,inactive,active,72.8,63,4,2019-10-20 2:41:59.540 PM,70.0
715,70,inactive,closed,active,active,72.8,63,4,2019-10-20 2:42:18.500 PM,70.0
716,70,inactive,closed,active,active,72.8,63,4,2019-10-20 2:42:18.500 PM,70.0
717,70,inactive,open,active,active,72.8,63,4,2019-10-20 2:42:28.376 PM,70.0
718,70,inactive,open,active,active,72.8,63,4,2019-10-20 2:42:28.376 PM,70.0
721,70,active,open,active,active,72.8,63,4,2019-10-20 2:42:39.725 PM,70.0
722,70,active,open,active,active,72.8,63,4,2019-10-20 2:42:39.725 PM,70.0
723,70,active,closed,active,active,72.8,63,4,2019-10-20 2:42:39.760 PM,70.0
724,70,active,closed,active,active,72.8,63,4,2019-10-20 2:42:39.760 PM,70.0
727,70,active,closed,inactive,active,72.8,63,4,2019-10-20 2:42:40.947 PM,70.0
728,70,active,closed,inactive,active,72.8,63,4,2019-10-20 2:42:40.947 PM,70.0
730,70,active,open,inactive,active,72.8,63,4,2019-10-20 2:42:42.185 PM,70.0
731,70,active,open,inactive,active,72.8,63,4,2019-10-20 2:42:42.185 PM,70.0
737,70,active,closed,inactive,active,72.8,63,4,2019-10-20 2:42:46.242 PM,70.0
738,70,active,closed,inactive,active,72.8,63,4,2019-10-20 2:42:46.242 PM,70.0
743,70,inactive,closed,inactive,active,72.8,63,4,2019-10-20 2:42:49.735 PM,70.0
744,70,inactive,closed,inactive,active,72.8,63,4,2019-10-20 2:42:49.735 PM,70.0
746,70,inactive,closed,inactive,inactive,72.8,63,4,2019-10-20 2:43:03.771 PM,70.0
747,70,inactive,closed,inactive,inactive,72.8,63,4,2019-10-20 2:43:03.771 PM,70.0
748,70,inactive,closed,active,inactive,72.8,63,4,2019-10-20 2:46:09.910 PM,70.0
749,70,inactive,closed,active,inactive,72.8,63,4,2019-10-20 2:46:09.910 PM,70.0
750,70,inactive,closed,active,active,72.8,63,4,2019-10-20 2:46:10.890 PM,70.0
751,70,inactive,closed,active,active,72.8,63,4,2019-10-20 2:46:10.890 PM,70.0
752,70,inactive,closed,inactive,active,72.8,63,4,2019-10-20 2:46:30.730 PM,70.0
753,70,inactive,closed,inactive,active,72.8,63,4,2019-10-20 2:46:30.730 PM,70.0
754,70,inactive,closed,inactive,inactive,72.8,63,4,2019-10-20 2:46:47.541 PM,70.0
755,70,inactive,closed,inactive,inactive,72.8,63,4,2019-10-20 2:46:47.541 PM,70.0
756,70,inactive,open,inactive,inactive,72.8,63,4,2019-10-20 2:48:54.981 PM,70.0
757,70,inactive,open,inactive,inactive,72.8,63,4,2019-10-20 2:48:54.981 PM,70.0
760,70,active,open,inactive,inactive,72.8,63,4,2019-10-20 2:48:58.834 PM,70.0
761,70,active,open,inactive,inactive,72.8,63,4,2019-10-20 2:48:58.834 PM,70.0
762,70,active,closed,inactive,inactive,72.8,63,4,2019-10-20 2:48:59.231 PM,70.0
763,70,active,closed,inactive,inactive,72.8,63,4,2019-10-20 2:48:59.231 PM,70.0
766,70,active,closed,active,inactive,72.8,63,4,2019-10-20 2:49:00.266 PM,70.0
767,70,active,closed,active,inactive,72.8,63,4,2019-10-20 2:49:00.266 PM,70.0
771,70,active,open,active,inactive,72.8,63,4,2019-10-20 2:49:05.811 PM,70.0
772,70,active,open,active,inactive,72.8,63,4,2019-10-20 2:49:05.811 PM,70.0
779,70,active,closed,active,inactive,72.8,63,4,2019-10-20 2:49:10.116 PM,70.0
780,70,active,closed,active,inactive,72.8,63,4,2019-10-20 2:49:10.116 PM,70.0
785,70,inactive,closed,active,inactive,72.8,63,4,2019-10-20 2:49:18.887 PM,70.0
786,70,inactive,closed,active,inactive,72.8,63,4,2019-10-20 2:49:18.887 PM,70.0
787,70,inactive,closed,active,inactive,72.6,63,4,2019-10-20 2:49:28.242 PM,70.0
788,70,inactive,closed,active,inactive,72.6,63,4,2019-10-20 2:49:28.242 PM,70.0
789,70,inactive,closed,inactive,inactive,72.6,63,4,2019-10-20 2:49:28.393 PM,70.0
790,70,inactive,closed,inactive,inactive,72.6,63,4,2019-10-20 2:49:28.393 PM,70.0
791,70,inactive,closed,inactive,inactive,72.6,63,5,2019-10-20 2:49:33.671 PM,70.0
792,70,inactive,closed,inactive,inactive,72.6,63,5,2019-10-20 2:49:33.671 PM,70.0
793,70,inactive,closed,inactive,active,72.6,63,5,2019-10-20 2:49:44.931 PM,70.0
794,70,inactive,closed,inactive,active,72.6,63,5,2019-10-20 2:49:44.931 PM,70.0
795,70,inactive,closed,active,active,72.6,63,5,2019-10-20 2:49:51.000 PM,70.0
796,70,inactive,closed,active,active,72.6,63,5,2019-10-20 2:49:51.000 PM,70.0
799,70,inactive,closed,active,active,72.6,65,5,2019-10-20 2:50:40.611 PM,70.0
800,70,inactive,closed,active,active,72.6,65,5,2019-10-20 2:50:40.611 PM,70.0
804,70,active,closed,active,active,72.6,65,5,2019-10-20 2:51:01.870 PM,70.0
805,70,active,closed,active,active,72.6,65,5,2019-10-20 2:51:01.870 PM,70.0
806,70,active,open,active,active,72.6,65,5,2019-10-20 2:51:02.715 PM,70.0
807,70,active,open,active,active,72.6,65,5,2019-10-20 2:51:02.715 PM,70.0
814,70,active,open,active,inactive,72.6,65,5,2019-10-20 2:51:08.061 PM,70.0
815,70,active,open,active,inactive,72.6,65,5,2019-10-20 2:51:08.061 PM,70.0
816,70,active,open,inactive,inactive,72.6,65,5,2019-10-20 2:51:10.880 PM,70.0
817,70,active,open,inactive,inactive,72.6,65,5,2019-10-20 2:51:10.880 PM,70.0
819,70,inactive,open,inactive,inactive,72.6,65,5,2019-10-20 2:51:11.895 PM,70.0
820,70,inactive,open,inactive,inactive,72.6,65,5,2019-10-20 2:51:11.895 PM,70.0
830,70,inactive,closed,inactive,inactive,72.6,65,5,2019-10-20 2:51:26.471 PM,70.0
831,70,inactive,closed,inactive,inactive,72.6,65,5,2019-10-20 2:51:26.471 PM,70.0
837,70,inactive,closed,active,inactive,72.6,65,5,2019-10-20 2:51:31.600 PM,70.0
838,70,inactive,closed,active,inactive,72.6,65,5,2019-10-20 2:51:31.600 PM,70.0
839,70,inactive,closed,inactive,inactive,72.6,65,5,2019-10-20 2:51:46.860 PM,70.0
840,70,inactive,closed,inactive,inactive,72.6,65,5,2019-10-20 2:51:46.860 PM,70.0
841,67,inactive,closed,inactive,inactive,72.6,65,5,2019-10-20 2:54:17.980 PM,70.0
842,67,inactive,closed,inactive,inactive,72.6,65,5,2019-10-20 2:54:17.980 PM,70.0
843,67,inactive,closed,active,inactive,72.6,65,5,2019-10-20 2:55:07.547 PM,70.0
844,67,inactive,closed,active,inactive,72.6,65,5,2019-10-20 2:55:07.547 PM,70.0
845,67,inactive,closed,inactive,inactive,72.6,65,5,2019-10-20 2:55:21.730 PM,70.0
846,67,inactive,closed,inactive,inactive,72.6,65,5,2019-10-20 2:55:21.730 PM,70.0
847,67,inactive,closed,inactive,inactive,73.2,65,5,2019-10-20 2:57:29.111 PM,70.0
848,67,inactive,closed,inactive,inactive,73.2,65,5,2019-10-20 2:57:29.111 PM,70.0
849,67,inactive,closed,inactive,inactive,73.2,63,5,2019-10-20 2:57:29.271 PM,70.0
850,67,inactive,closed,inactive,inactive,73.2,63,5,2019-10-20 2:57:29.271 PM,70.0
851,67,inactive,closed,inactive,inactive,73.2,63,0,2019-10-20 2:57:30.131 PM,70.0
852,67,inactive,closed,inactive,inactive,73.2,63,0,2019-10-20 2:57:30.131 PM,70.0
853,67,inactive,closed,active,inactive,73.2,63,0,2019-10-20 2:59:58.118 PM,70.0
854,67,inactive,closed,active,inactive,73.2,63,0,2019-10-20 2:59:58.118 PM,70.0
855,67,inactive,closed,inactive,inactive,73.2,63,0,2019-10-20 3:00:17.885 PM,70.0
856,67,inactive,closed,inactive,inactive,73.2,63,0,2019-10-20 3:00:17.885 PM,70.0
857,67,inactive,closed,inactive,inactive,74.0,63,0,2019-10-20 3:05:10.041 PM,70.0
858,67,inactive,closed,inactive,inactive,74.0,63,0,2019-10-20 3:05:10.041 PM,70.0
859,67,inactive,closed,inactive,inactive,74.0,62,0,2019-10-20 3:05:30.231 PM,70.0
860,67,inactive,closed,inactive,inactive,74.0,62,0,2019-10-20 3:05:30.231 PM,70.0
861,67,inactive,closed,active,inactive,74.0,62,0,2019-10-20 3:06:56.757 PM,70.0
862,67,inactive,closed,active,inactive,74.0,62,0,2019-10-20 3:06:56.757 PM,70.0
863,67,inactive,closed,inactive,inactive,74.0,62,0,2019-10-20 3:07:14.925 PM,70.0
864,67,inactive,closed,inactive,inactive,74.0,62,0,2019-10-20 3:07:14.925 PM,70.0
865,67,inactive,closed,active,inactive,74.0,62,0,2019-10-20 3:07:43.160 PM,70.0
866,67,inactive,closed,active,inactive,74.0,62,0,2019-10-20 3:07:43.160 PM,70.0
867,67,inactive,closed,inactive,inactive,74.0,62,0,2019-10-20 3:08:01.210 PM,70.0
868,67,inactive,closed,inactive,inactive,74.0,62,0,2019-10-20 3:08:01.210 PM,70.0
869,67,inactive,closed,active,inactive,74.0,62,0,2019-10-20 3:09:51.822 PM,70.0
870,67,inactive,closed,active,inactive,74.0,62,0,2019-10-20 3:09:51.822 PM,70.0
871,67,inactive,closed,inactive,inactive,74.0,62,0,2019-10-20 3:10:21.638 PM,70.0
872,67,inactive,closed,inactive,inactive,74.0,62,0,2019-10-20 3:10:21.638 PM,70.0
873,67,inactive,closed,active,inactive,74.0,62,0,2019-10-20 3:10:24.710 PM,70.0
874,67,inactive,closed,active,inactive,74.0,62,0,2019-10-20 3:10:24.710 PM,70.0
875,67,inactive,closed,inactive,inactive,74.0,62,0,2019-10-20 3:10:45.603 PM,70.0
876,67,inactive,closed,inactive,inactive,74.0,62,0,2019-10-20 3:10:45.603 PM,70.0
877,67,inactive,closed,active,inactive,74.0,62,0,2019-10-20 3:11:31.935 PM,70.0
878,67,inactive,closed,active,inactive,74.0,62,0,2019-10-20 3:11:31.935 PM,70.0
879,67,inactive,closed,inactive,inactive,74.0,62,0,2019-10-20 3:11:47.895 PM,70.0
880,67,inactive,closed,inactive,inactive,74.0,62,0,2019-10-20 3:11:47.895 PM,70.0
882,67,active,closed,inactive,inactive,74.0,62,0,2019-10-20 3:13:14.869 PM,70.0
883,67,active,closed,inactive,inactive,74.0,62,0,2019-10-20 3:13:14.869 PM,70.0
887,67,active,closed,active,inactive,74.0,62,0,2019-10-20 3:13:18.615 PM,70.0
888,67,active,closed,active,inactive,74.0,62,0,2019-10-20 3:13:18.615 PM,70.0
890,67,inactive,closed,active,inactive,74.0,62,0,2019-10-20 3:13:24.898 PM,70.0
891,67,inactive,closed,active,inactive,74.0,62,0,2019-10-20 3:13:24.898 PM,70.0
893,67,inactive,open,active,inactive,74.0,62,0,2019-10-20 3:13:26.800 PM,70.0
894,67,inactive,open,active,inactive,74.0,62,0,2019-10-20 3:13:26.800 PM,70.0
900,67,inactive,open,active,inactive,74.4,62,0,2019-10-20 3:13:31.041 PM,70.0
901,67,inactive,open,active,inactive,74.4,62,0,2019-10-20 3:13:31.041 PM,70.0
903,67,inactive,open,inactive,inactive,74.4,62,0,2019-10-20 3:13:39.240 PM,70.0
904,67,inactive,open,inactive,inactive,74.4,62,0,2019-10-20 3:13:39.240 PM,70.0
913,67,active,open,inactive,inactive,74.4,62,0,2019-10-20 3:13:54.990 PM,70.0
914,67,active,open,inactive,inactive,74.4,62,0,2019-10-20 3:13:54.990 PM,70.0
925,67,inactive,open,inactive,inactive,74.4,62,0,2019-10-20 3:14:15.055 PM,70.0
926,67,inactive,open,inactive,inactive,74.4,62,0,2019-10-20 3:14:15.055 PM,70.0
927,67,inactive,open,active,inactive,74.4,62,0,2019-10-20 3:14:35.176 PM,70.0
928,67,inactive,open,active,inactive,74.4,62,0,2019-10-20 3:14:35.176 PM,70.0
929,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:14:35.468 PM,70.0
930,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:14:35.468 PM,70.0
933,67,active,closed,active,inactive,74.4,62,0,2019-10-20 3:14:38.361 PM,70.0
934,67,active,closed,active,inactive,74.4,62,0,2019-10-20 3:14:38.361 PM,70.0
939,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:14:48.384 PM,70.0
940,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:14:48.384 PM,70.0
941,67,inactive,closed,inactive,inactive,74.4,62,0,2019-10-20 3:15:10.195 PM,70.0
942,67,inactive,closed,inactive,inactive,74.4,62,0,2019-10-20 3:15:10.195 PM,70.0
943,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:15:11.241 PM,70.0
944,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:15:11.241 PM,70.0
945,67,inactive,closed,inactive,inactive,74.4,62,0,2019-10-20 3:15:44.005 PM,70.0
946,67,inactive,closed,inactive,inactive,74.4,62,0,2019-10-20 3:15:44.005 PM,70.0
947,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:16:31.535 PM,70.0
948,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:16:31.535 PM,70.0
949,67,inactive,closed,inactive,inactive,74.4,62,0,2019-10-20 3:16:42.112 PM,70.0
950,67,inactive,closed,inactive,inactive,74.4,62,0,2019-10-20 3:16:42.112 PM,70.0
951,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:16:46.770 PM,70.0
952,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:16:46.770 PM,70.0
953,67,inactive,closed,inactive,inactive,74.4,62,0,2019-10-20 3:17:03.270 PM,70.0
954,67,inactive,closed,inactive,inactive,74.4,62,0,2019-10-20 3:17:03.270 PM,70.0
955,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:17:20.002 PM,70.0
956,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:17:20.002 PM,70.0
957,67,inactive,closed,inactive,inactive,74.4,62,0,2019-10-20 3:17:31.170 PM,70.0
958,67,inactive,closed,inactive,inactive,74.4,62,0,2019-10-20 3:17:31.170 PM,70.0
959,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:17:44.695 PM,70.0
960,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:17:44.695 PM,70.0
961,67,inactive,closed,inactive,inactive,74.4,62,0,2019-10-20 3:18:05.270 PM,70.0
962,67,inactive,closed,inactive,inactive,74.4,62,0,2019-10-20 3:18:05.270 PM,70.0
963,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:20:21.275 PM,70.0
964,67,inactive,closed,active,inactive,74.4,62,0,2019-10-20 3:20:21.275 PM,70.0
965,67,inactive,closed,inactive,inactive,74.4,62,0,2019-10-20 3:20:39.209 PM,70.0
966,67,inactive,closed,inactive,inactive,74.4,62,0,2019-10-20 3:20:39.209 PM,70.0
967,67,inactive,closed,inactive,inactive,74.3,62,0,2019-10-20 3:21:31.981 PM,70.0
968,67,inactive,closed,inactive,inactive,74.3,62,0,2019-10-20 3:21:31.981 PM,70.0
969,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:21:32.141 PM,70.0
970,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:21:32.141 PM,70.0
971,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:21:36.350 PM,70.0
972,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:21:36.350 PM,70.0
973,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:21:52.580 PM,70.0
974,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:21:52.580 PM,70.0
975,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:22:15.850 PM,70.0
976,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:22:15.850 PM,70.0
977,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:22:31.092 PM,70.0
978,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:22:31.092 PM,70.0
979,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:22:51.930 PM,70.0
980,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:22:51.930 PM,70.0
981,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:23:06.252 PM,70.0
982,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:23:06.252 PM,70.0
983,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:23:07.288 PM,70.0
984,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:23:07.288 PM,70.0
985,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:23:23.886 PM,70.0
986,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:23:23.886 PM,70.0
987,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:24:44.530 PM,70.0
988,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:24:44.530 PM,70.0
989,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:25:04.779 PM,70.0
990,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:25:04.779 PM,70.0
991,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:26:03.270 PM,70.0
992,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:26:03.270 PM,70.0
993,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:26:14.020 PM,70.0
994,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:26:14.020 PM,70.0
995,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:26:20.460 PM,70.0
996,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:26:20.460 PM,70.0
997,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:26:32.050 PM,70.0
998,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:26:32.050 PM,70.0
999,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:26:48.088 PM,70.0
1000,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:26:48.088 PM,70.0
1001,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:26:58.800 PM,70.0
1002,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:26:58.800 PM,70.0
1003,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:27:04.880 PM,70.0
1004,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:27:04.880 PM,70.0
1005,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:27:15.400 PM,70.0
1006,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:27:15.400 PM,70.0
1007,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:27:18.805 PM,70.0
1008,67,inactive,closed,active,inactive,74.3,61,0,2019-10-20 3:27:18.805 PM,70.0
1009,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:27:32.625 PM,70.0
1010,67,inactive,closed,inactive,inactive,74.3,61,0,2019-10-20 3:27:32.625 PM,70.0
1011,67,inactive,closed,inactive,inactive,74.6,61,0,2019-10-20 3:29:32.931 PM,70.0
1012,67,inactive,closed,inactive,inactive,74.6,61,0,2019-10-20 3:29:32.931 PM,70.0
1013,67,inactive,closed,active,inactive,74.6,61,0,2019-10-20 3:29:56.308 PM,70.0
1014,67,inactive,closed,active,inactive,74.6,61,0,2019-10-20 3:29:56.308 PM,70.0
1015,67,inactive,closed,inactive,inactive,74.6,61,0,2019-10-20 3:30:11.488 PM,70.0
1016,67,inactive,closed,inactive,inactive,74.6,61,0,2019-10-20 3:30:11.488 PM,70.0
1017,67,inactive,closed,active,inactive,74.6,61,0,2019-10-20 3:30:36.080 PM,70.0
1018,67,inactive,closed,active,inactive,74.6,61,0,2019-10-20 3:30:36.080 PM,70.0
1019,67,inactive,closed,inactive,inactive,74.6,61,0,2019-10-20 3:30:47.845 PM,70.0
1020,67,inactive,closed,inactive,inactive,74.6,61,0,2019-10-20 3:30:47.845 PM,70.0
1021,67,inactive,closed,active,inactive,74.6,61,0,2019-10-20 3:32:24.575 PM,70.0
1022,67,inactive,closed,active,inactive,74.6,61,0,2019-10-20 3:32:24.575 PM,70.0
1023,67,inactive,closed,inactive,inactive,74.6,61,0,2019-10-20 3:32:35.173 PM,70.0
