,Time,DayOfWeek,Motion,Acceleration,Temperature
762,04:10:58.463,0,active,active,74
763,04:10:59.878,0,active,active,78
764,04:11:3.042,0,active,active,68
765,04:11:24.122,0,active,active,69
766,04:11:31.105,0,active,active,72
767,04:11:45.262,0,active,active,67
768,04:11:55.407,0,active,active,76
769,04:12:0.693,0,active,active,75
770,04:12:11.237,0,active,inactive,76
771,04:12:16.379,0,active,active,78
772,04:12:26.824,0,active,active,66
773,04:12:39.992,0,active,active,73
774,04:12:56.963,0,active,active,72
775,04:13:0.218,0,active,active,71
776,04:13:7.158,0,active,active,76
777,04:13:11.122,0,active,active,75
778,04:14:12.559,0,active,active,73
779,04:14:22.959,0,active,active,72
780,04:14:26.017,0,active,active,69
781,04:14:33.517,0,active,active,68
782,04:14:55.209,0,active,active,70
783,04:15:11.399,0,active,active,73
784,04:15:17.824,0,active,active,70
785,04:15:39.996,0,active,active,70
786,04:16:4.192,0,active,active,72
787,04:16:13.331,0,active,active,72
788,04:16:58.823,0,active,active,70
789,04:17:6.089,0,active,active,72
790,04:17:9.68,0,active,active,74
791,04:17:27.446,0,active,active,76
792,04:18:40.008,0,active,inactive,75
793,04:19:33.684,0,active,active,71
794,04:19:34.097,0,active,active,72
795,04:19:39.512,0,active,active,72
796,04:19:59.218,0,active,active,74
797,04:20:7.981,0,active,active,71
798,04:21:11.55,0,active,active,73
799,04:21:26.086,0,active,active,70
800,04:21:34.848,0,active,active,72
801,04:21:47.709,0,active,active,69
802,04:21:50.905,0,active,active,71
803,04:21:59.438,0,inactive,inactive,72
804,04:22:2.905,0,active,active,71
805,04:22:19.545,0,active,active,69
806,04:22:37.393,0,inactive,inactive,76
807,04:23:9.078,0,active,active,70
808,04:23:47.826,0,active,active,72
809,04:23:58.448,0,active,active,73
810,04:23:59.82,0,active,active,71
811,04:24:9.31,0,active,active,75
812,04:24:19.248,0,active,active,72
813,04:24:42.301,0,active,active,74
814,04:25:32.493,0,active,active,71
815,04:26:59.438,0,active,active,73
816,04:27:11.662,0,active,active,72
817,04:27:21.56,0,active,active,73
818,04:28:25.7,0,active,active,71
819,04:28:41.226,0,active,inactive,73
820,04:29:40.028,0,active,active,73
821,04:30:20.013,0,active,active,71
822,04:31:29.055,0,active,active,71
823,04:31:39.091,0,active,active,73
824,04:32:24.461,0,active,active,74
825,04:32:40.461,0,active,active,73
826,04:32:49.393,0,active,active,70
827,04:32:54.239,0,active,active,75
828,04:33:4.775,0,active,inactive,75
829,04:33:37.38,0,active,active,74
830,04:34:28.628,0,active,active,68
831,04:35:14.131,0,inactive,inactive,70
832,04:35:47.24,0,inactive,active,79
833,04:36:12.425,0,active,active,71
834,04:36:37.603,0,active,inactive,76
835,04:36:39.525,0,active,active,66
836,04:36:42.252,0,active,active,68
837,04:37:5.184,0,active,active,64
838,04:37:8.535,0,active,active,74
839,04:37:11.848,0,active,active,71
840,04:37:35.53,0,active,active,75
841,04:37:38.54,0,active,active,74
842,04:37:54.281,0,inactive,inactive,74
843,04:37:57.671,0,active,active,75
844,04:38:5.152,0,active,inactive,70
845,04:38:39.063,0,active,active,73
846,04:39:1.665,0,active,active,72
847,04:39:10.846,0,active,active,76
848,04:39:10.866,0,inactive,inactive,72
849,04:39:15.084,0,active,active,72
850,04:39:18.7,0,active,active,73
851,04:39:36.993,0,active,active,68
852,04:40:27.944,0,active,active,76
853,04:40:28.642,0,active,active,74
854,04:40:36.137,0,active,active,75
855,04:40:42.033,0,active,active,74
856,04:41:48.472,0,active,active,70
857,04:41:48.788,0,active,active,70
858,04:42:54.097,0,active,inactive,68
859,04:42:59.987,0,active,active,73
860,04:43:12.6,0,active,active,76
861,04:43:14.09,0,active,active,75
862,04:43:36.719,0,active,active,74
863,04:44:4.647,0,active,active,72
864,04:44:8.343,0,active,active,72
865,04:44:11.848,0,active,active,70
866,04:44:30.424,0,active,active,71
867,04:44:40.445,0,active,active,70
868,04:44:47.034,0,active,active,71
869,04:45:51.747,0,active,active,72
870,04:46:12.205,0,active,active,70
871,04:46:22.172,0,active,active,71
872,04:46:54.153,0,active,inactive,76
873,04:46:58.37,0,active,active,67
874,04:47:3.433,0,active,active,68
875,04:47:23.592,0,active,active,70
876,04:48:6.406,0,inactive,active,78
877,04:48:59.706,0,active,active,73
878,04:49:33.944,0,active,active,74
879,04:49:57.352,0,active,active,67
880,04:50:26.686,0,active,active,71
881,04:50:28.037,0,active,active,78
882,04:50:45.212,0,active,active,76
883,04:50:48.362,0,active,active,73
884,04:51:4.489,0,active,active,76
885,04:51:7.782,0,active,active,75
886,04:51:15.324,0,active,inactive,67
887,04:51:17.999,0,active,active,75
888,04:51:29.528,0,inactive,inactive,71
889,04:52:14.897,0,active,active,73
890,04:52:22.934,0,active,active,72
891,04:52:33.219,0,active,active,72
892,04:52:34.819,0,active,active,70
893,04:52:52.524,0,active,active,78
894,04:53:16.573,0,active,inactive,69
895,04:53:43.541,0,active,active,73
896,04:53:56.061,0,active,active,71
897,04:54:5.677,0,active,active,74
898,04:54:22.971,0,active,active,71
899,04:54:34.755,0,active,active,72
900,04:55:0.455,0,active,active,77
901,04:55:6.46,0,active,active,71
902,04:55:14.021,0,active,active,76
903,04:55:22.758,0,active,active,68
904,04:56:0.361,0,active,active,74
905,04:56:18.669,0,active,active,74
906,04:56:19.125,0,active,active,71
907,04:56:23.48,0,active,active,68
908,04:56:35.321,0,active,active,73
909,04:56:57.409,0,active,active,67
910,04:57:7.074,0,active,active,71
911,04:57:9.776,0,active,active,73
912,04:57:27.583,0,active,active,73
913,04:58:11.832,0,inactive,inactive,72
914,04:58:24.249,0,active,active,73
915,04:58:50.351,0,active,active,71
916,04:59:9.012,0,active,active,76
917,04:59:27.892,0,active,active,72
918,04:59:58.217,0,active,active,79
919,05:02:3.222,0,active,active,72
920,05:09:57.007,0,active,active,72
921,05:11:56.228,0,active,active,71
922,05:18:9.753,0,active,inactive,70
923,05:18:21.782,0,active,active,80
924,05:32:17.174,0,active,active,69
925,05:33:49.508,0,active,active,71
926,05:53:33.804,0,active,active,75
927,06:03:1.761,0,active,active,73
928,06:03:8.414,0,active,active,67
929,06:08:34.698,0,active,active,74
930,06:10:51.338,0,active,active,72
931,06:25:27.454,0,active,active,75
932,06:25:38.427,0,active,active,78
933,06:37:12.561,0,active,active,69
934,06:42:36.871,0,active,active,68
935,06:49:5.834,0,active,inactive,71
936,06:49:25.109,0,active,active,74
937,07:17:28.232,0,active,active,75
938,07:22:47.795,0,active,active,72
939,07:27:52.351,0,active,active,68
940,07:28:10.512,0,active,active,71
941,07:30:49.616,0,active,active,78
942,07:36:22.808,0,active,active,72
943,07:38:44.421,0,active,active,72
944,07:49:22.516,0,active,active,75
945,07:50:35.733,0,active,active,68
946,07:56:31.999,0,active,active,71
947,07:57:26.456,0,active,active,74
948,07:59:30.51,0,active,active,77
949,08:00:55.771,0,active,active,70
950,08:29:11.463,0,active,active,75
951,08:39:52.137,0,active,active,70
952,08:49:7.422,0,active,active,72
953,09:00:34.223,0,active,active,72
954,09:00:54.824,0,active,active,70
955,09:01:11.447,0,active,active,73
956,09:01:30.922,0,active,inactive,71
957,09:01:34.974,0,active,active,70
958,09:01:46.626,0,active,active,69
959,09:02:12.704,0,active,inactive,77
960,09:03:22.286,0,active,active,69
961,09:03:23.526,0,active,inactive,77
962,09:03:38.591,0,active,active,72
963,09:04:18.273,0,active,active,72
964,09:04:35.022,0,active,active,70
965,09:05:7.391,0,active,active,73
966,09:05:19.46,0,active,active,69
967,09:05:50.58,0,active,active,75
968,09:06:4.083,0,active,active,69
969,09:06:45.356,0,active,active,76
970,09:06:45.965,0,active,active,71
971,09:06:46.958,0,active,active,72
972,09:08:53.511,0,active,active,73
973,09:08:59.698,0,active,active,69
974,09:09:23.043,0,active,active,72
975,09:09:42.346,0,active,active,76
976,09:10:43.283,0,active,active,77
977,09:10:53.541,0,active,active,70
978,09:10:59.396,0,active,active,70
979,09:11:0.168,0,active,active,70
980,09:11:11.354,0,active,active,73
981,09:11:15.708,0,active,active,73
982,09:11:17.977,0,active,active,72
983,09:11:23.327,0,active,active,76
984,09:14:39.314,0,active,active,71
985,09:15:9.749,0,active,active,75
986,09:15:58.796,0,active,active,70
987,09:16:35.944,0,active,active,70
988,09:17:21.677,0,active,active,76
989,09:17:30.882,0,active,active,73
990,09:18:22.602,0,active,active,70
991,09:18:44.132,0,inactive,inactive,67
992,09:18:45.615,0,active,active,73
993,09:18:45.753,0,active,inactive,72
994,09:19:48.039,0,active,active,77
995,09:19:58.805,0,inactive,active,69
996,09:20:18.751,0,active,active,71
997,09:21:3.201,0,active,active,69
998,09:21:15.243,0,active,active,73
999,09:22:20.419,0,active,active,70
1000,09:22:50.123,0,active,active,76
1001,09:22:59.868,0,active,active,69
1002,09:23:9.995,0,active,active,74
1003,09:23:46.742,0,active,active,70
1004,09:23:57.2,0,active,active,73
1005,09:24:4.334,0,active,active,73
1006,09:24:43.18,0,active,active,76
1007,09:24:51.168,0,inactive,inactive,73
1008,09:25:46.229,0,active,inactive,72
1009,09:25:46.247,0,active,active,70
1010,09:25:54.94,0,active,active,72
1011,09:26:0.804,0,active,inactive,72
1012,09:26:28.798,0,active,active,74
1013,09:29:32.847,0,active,active,73
1014,09:30:42.717,0,active,active,72
1015,09:30:55.757,0,inactive,inactive,73
1016,09:30:58.513,0,active,active,69
1017,09:31:13.1,0,active,inactive,72
1018,09:32:7.724,0,active,active,70
1019,09:32:46.376,0,active,active,70
1020,09:33:26.748,0,active,active,74
1021,09:33:29.083,0,active,active,75
1022,09:35:18.591,0,active,active,79
1023,09:35:53.914,0,inactive,inactive,70
1024,09:35:54.679,0,active,active,70
1025,09:35:57.033,0,inactive,inactive,70
1026,09:36:42.25,0,active,active,73
1027,09:36:42.889,0,inactive,active,76
1028,09:37:10.869,0,active,active,70
1029,09:37:28.159,0,active,active,73
1030,09:39:28.485,0,active,active,72
1031,09:39:37.795,0,active,active,74
1032,09:40:38.078,0,active,active,74
1033,09:40:51.449,0,inactive,inactive,71
1034,09:40:59.777,0,active,active,69
1035,09:41:13.759,0,active,active,78
1036,09:42:5.424,0,active,active,76
1037,09:43:47.266,0,active,active,70
1038,09:43:50.031,0,active,active,67
1039,09:44:43.502,0,active,active,72
1040,09:44:49.784,0,active,active,72
1041,09:45:49.685,0,active,active,70
1042,09:46:13.342,0,active,active,73
1043,09:46:27.98,0,active,active,66
1044,09:46:35.363,0,active,active,73
1045,09:46:39.581,0,active,active,71
1046,09:46:52.31,0,active,inactive,79
1047,09:47:20.908,0,active,active,77
1048,09:48:11.328,0,active,active,74
1049,09:48:12.925,0,active,active,77
1050,09:48:34.381,0,active,active,72
1051,09:49:2.997,0,active,active,76
1052,09:50:10.338,0,active,active,74
1053,09:51:59.447,0,active,active,65
1054,09:52:22.345,0,active,active,80
1055,09:53:19.225,0,active,active,71
1056,09:54:16.023,0,active,active,77
1057,09:55:38.998,0,active,active,68
1058,09:56:27.431,0,active,active,68
1059,09:56:50.545,0,active,active,75
1060,09:57:4.981,0,active,active,69
1061,09:57:6.142,0,active,active,67
1062,09:57:35.387,0,active,active,71
1063,09:58:42.051,0,active,active,72
1064,09:59:36.65,0,active,active,67
1065,09:59:41.333,0,active,active,74
1066,10:00:21.998,0,active,inactive,74
1067,10:00:35.364,0,active,active,70
1068,10:01:21.994,0,active,active,72
1069,10:01:24.976,0,active,active,74
1070,10:01:36.74,0,inactive,inactive,75
1071,10:02:13.244,0,active,active,75
1072,10:02:32.459,0,active,active,71
1073,10:02:50.467,0,active,active,73
1074,10:02:54.106,0,active,active,75
1075,10:02:55.993,0,active,active,69
1076,10:04:52.9,0,active,active,68
1077,10:05:32.65,0,active,active,67
1078,10:05:49.281,0,active,active,73
1079,10:06:9.265,0,active,active,75
1080,10:06:43.535,0,active,active,72
1081,10:07:23.14,0,active,active,73
1082,10:08:22.583,0,active,active,71
1083,10:08:24.014,0,active,active,71
1084,10:09:42.877,0,active,active,75
1085,10:09:50.621,0,active,active,72
1086,10:09:50.917,0,active,active,74
1087,10:10:26.884,0,active,active,72
1088,10:11:24.303,0,active,active,73
1089,10:12:16.084,0,active,active,74
1090,10:12:39.786,0,active,active,71
1091,10:12:42.407,0,active,active,75
1092,10:13:3.265,0,active,active,75
1093,10:13:36.785,0,active,active,78
1094,10:13:42.873,0,inactive,inactive,74
1095,10:14:23.643,0,active,active,65
1096,10:15:27.719,0,active,active,72
1097,10:16:11.714,0,active,active,77
1098,10:17:5.034,0,active,inactive,76
1099,10:18:26.347,0,active,active,68
1100,10:19:4.699,0,active,inactive,72
1101,10:19:32.787,0,active,active,70
1102,10:19:46.658,0,active,active,72
1103,10:19:51.805,0,active,active,74
1104,10:20:27.588,0,active,active,73
1105,10:21:5.325,0,active,inactive,68
1106,10:21:16.053,0,active,active,69
1107,10:21:35.273,0,active,active,72
1108,10:22:9.292,0,active,active,68
1109,10:23:29.608,0,active,active,73
1110,10:23:34.797,0,active,active,78
1111,10:24:5.633,0,active,active,76
1112,10:24:10.915,0,active,active,75
1113,10:24:13.363,0,active,active,67
1114,10:24:16.006,0,active,active,68
1115,10:25:5.768,0,active,active,74
1116,10:25:22.539,0,active,active,78
1117,10:25:54.173,0,active,active,74
1118,10:26:15.806,0,active,active,69
1119,10:26:26.149,0,active,active,71
1120,10:26:30.122,0,active,active,72
1121,10:26:45.589,0,active,active,74
1122,10:26:51.872,0,active,inactive,72
1123,10:27:41.783,0,active,active,68
1124,10:27:52.403,0,active,active,66
1125,10:28:11.159,0,active,active,74
1126,10:28:11.573,0,inactive,inactive,67
1127,10:29:51.686,0,active,active,73
1128,10:30:32.979,0,active,active,73
1129,10:30:43.233,0,active,active,74
1130,10:30:46.025,0,active,active,71
1131,10:32:18.817,0,active,active,69
1132,10:32:40.9,0,active,active,81
1133,10:33:26.74,0,active,active,72
1134,10:33:44.261,0,active,active,75
1135,10:34:11.743,0,active,inactive,70
1136,10:34:29.255,0,active,inactive,73
1137,10:34:55.819,0,active,active,70
1138,10:35:12.774,0,active,active,71
1139,10:35:36.911,0,active,active,73
1140,10:36:28.742,0,active,active,74
1141,10:38:9.775,0,active,active,77
1142,10:38:16.735,0,active,active,67
1143,10:38:22.498,0,active,inactive,72
1144,10:39:23.068,0,active,active,76
1145,10:39:38.659,0,active,active,72
1146,10:39:49.924,0,active,active,75
1147,10:39:54.119,0,active,active,66
1148,10:39:58.054,0,active,active,77
1149,10:40:25.868,0,active,active,78
1150,10:40:41.257,0,active,active,72
1151,10:40:56.507,0,active,active,73
1152,10:41:19.902,0,active,active,81
1153,10:41:30.267,0,active,active,68
1154,10:42:29.234,0,active,active,75
1155,10:42:29.614,0,active,active,70
1156,10:43:17.898,0,active,active,67
1157,10:43:55.574,0,active,active,67
1158,10:44:0.795,0,active,active,74
1159,10:44:3.73,0,active,active,68
1160,10:44:9.434,0,active,active,75
1161,10:44:22.628,0,active,active,71
1162,10:44:36.141,0,active,active,70
1163,10:46:4.42,0,active,active,73
1164,10:46:13.932,0,active,active,69
1165,10:46:48.728,0,active,active,74
1166,10:47:36.146,0,active,active,69
1167,10:48:0.583,0,active,active,73
1168,10:48:13.126,0,active,active,71
1169,10:48:24.112,0,active,active,70
1170,10:49:25.152,0,active,active,72
1171,10:50:13.764,0,active,active,72
1172,10:50:15.95,0,active,active,69
1173,10:51:56.639,0,active,active,69
1174,10:52:0.01,0,active,active,70
1175,10:53:30.964,0,inactive,inactive,68
1176,10:54:15.809,0,active,active,74
1177,10:54:26.584,0,active,active,72
1178,10:54:59.013,0,active,active,73
1179,10:55:9.206,0,active,active,68
1180,10:55:12.527,0,active,active,72
1181,10:55:34.965,0,active,active,67
1182,10:55:50.692,0,active,active,71
1183,10:55:54.346,0,active,active,68
1184,10:56:6.668,0,active,active,72
1185,10:56:27.948,0,active,active,77
1186,10:56:56.342,0,active,active,72
1187,10:58:37.955,0,active,active,66
1188,10:58:53.016,0,active,active,72
1189,10:59:58.313,0,active,active,76
1190,10:59:58.99,0,active,active,68
1191,11:00:0.458,0,active,active,71
1192,11:00:9.893,0,active,inactive,73
1193,11:00:36.969,0,active,inactive,73
1194,11:00:50.08,0,active,active,73
1195,11:01:19.767,0,active,active,76
1196,11:01:52.423,0,active,active,76
1197,11:02:28.209,0,active,active,73
1198,11:02:35.862,0,active,active,69
1199,11:02:41.057,0,active,active,68
1200,11:05:24.838,0,inactive,inactive,75
1201,11:05:49.768,0,active,active,75
1202,11:05:53.973,0,active,active,71
1203,11:06:3.965,0,active,active,74
1204,11:06:29.891,0,active,active,71
1205,11:06:44.266,0,active,active,70
1206,11:06:55.561,0,active,active,69
1207,11:07:22.626,0,active,active,72
1208,11:07:34.823,0,active,active,75
1209,11:07:41.235,0,active,active,69
1210,11:07:51.62,0,active,active,68
1211,11:08:17.345,0,active,active,72
1212,11:08:55.701,0,active,active,72
1213,11:08:59.534,0,active,active,71
1214,11:09:11.535,0,active,active,72
1215,11:09:54.83,0,active,active,70
1216,11:10:49.071,0,active,active,72
1217,11:11:13.638,0,active,active,70
1218,11:11:27.324,0,active,active,79
1219,11:11:55.94,0,active,active,76
1220,11:12:15.861,0,active,active,73
1221,11:12:25.709,0,active,active,69
1222,11:12:42.889,0,active,active,75
1223,11:12:43.36,0,active,active,75
1224,11:12:54.426,0,active,active,70
1225,11:14:8.544,0,active,active,69
1226,11:14:29.575,0,active,active,67
1227,11:14:30.344,0,active,active,74
1228,11:15:43.641,0,active,active,79
1229,11:16:16.362,0,active,active,70
1230,11:16:52.583,0,active,active,72
1231,11:17:27.014,0,active,active,75
1232,11:17:40.267,0,active,active,69
1233,11:17:48.439,0,active,inactive,71
1234,11:18:9.889,0,active,active,74
1235,11:18:12.642,0,active,active,70
1236,11:18:55.123,0,active,active,72
1237,11:19:12.159,0,active,active,71
1238,11:19:12.237,0,active,active,71
1239,11:20:3.768,0,active,active,77
1240,11:20:55.093,0,active,active,70
1241,11:21:4.487,0,active,active,71
1242,11:21:40.057,0,active,active,71
1243,11:23:53.282,0,active,active,70
1244,11:23:54.044,0,active,active,72
