,Time,DayOfWeek,Motion,Acceleration,Temperature,time_transformed,label
7492,13:17:42.625,3,active,active,78,47862.625,1
50808,13:17:47.878,3,inactive,inactive,70,47867.878,0
50809,13:18:2.005,3,inactive,inactive,70,47882.005,0
50810,13:18:13.636,3,inactive,inactive,69,47893.636,0
50811,13:18:17.524,3,inactive,inactive,72,47897.524,0
50812,13:18:19.11,3,inactive,active,76,47899.11,0
50813,13:18:22.805,3,inactive,inactive,67,47902.805,0
50814,13:18:23.099,3,inactive,active,73,47903.099,0
50815,13:18:33.812,3,inactive,inactive,71,47913.812,0
50816,13:18:34.704,3,inactive,inactive,74,47914.704,0
50817,13:18:47.801,3,inactive,inactive,73,47927.801,0
50818,13:18:56.295,3,inactive,inactive,75,47936.295,0
50819,13:18:57.167,3,inactive,inactive,72,47937.167,0
50820,13:19:2.586,3,inactive,inactive,73,47942.586,0
50821,13:19:3.532,3,inactive,inactive,73,47943.532,0
50822,13:19:3.532,3,inactive,inactive,69,47943.532,0
50823,13:19:7.455,3,inactive,inactive,76,47947.455,0
50824,13:19:9.419,3,inactive,inactive,72,47949.419,0
50825,13:19:13.194,3,inactive,inactive,67,47953.194,0
50826,13:19:26.761,3,inactive,inactive,71,47966.761,0
50827,13:19:41.979,3,inactive,inactive,75,47981.979,0
50828,13:19:43.068,3,inactive,inactive,76,47983.068,0
50829,13:19:45.554,3,inactive,inactive,74,47985.554,0
50830,13:19:52.249,3,inactive,inactive,74,47992.249,0
50831,13:19:57.19,3,inactive,active,73,47997.19,0
50832,13:20:3.239,3,inactive,inactive,72,48003.239,0
50833,13:20:17.66,3,inactive,inactive,72,48017.66,0
50834,13:20:23.248,3,inactive,inactive,70,48023.248,0
50835,13:20:29.518,3,inactive,inactive,72,48029.518,0
50836,13:20:35.29,3,inactive,inactive,68,48035.29,0
50837,13:20:39.163,3,inactive,active,71,48039.163,0
50838,13:20:48.505,3,inactive,inactive,75,48048.505,0
50839,13:20:54.661,3,inactive,inactive,64,48054.661,0
7497,13:21:34.429,3,active,active,84,48094.429,1
7498,13:22:7.297,3,active,active,82,48127.297,1
7499,13:22:10.807,3,inactive,inactive,83,48130.807,1
7500,13:22:22.611,3,active,active,78,48142.611,1
7501,13:22:24.574,3,active,active,81,48144.574,1
7502,13:23:35.205,3,active,active,84,48215.205,1
7503,13:23:51.512,3,active,active,79,48231.512,1
50874,13:24:24.85,3,inactive,inactive,69,48264.85,0
50875,13:24:25.391,3,inactive,inactive,72,48265.391,0
50876,13:24:27.768,3,inactive,active,70,48267.768,0
50877,13:24:31.704,3,inactive,inactive,71,48271.704,0
50878,13:24:35.214,3,inactive,inactive,72,48275.214,0
50879,13:24:43.527,3,inactive,inactive,77,48283.527,0
50880,13:24:43.739,3,inactive,inactive,72,48283.739,0
50881,13:24:43.973,3,inactive,inactive,74,48283.973,0
50882,13:24:47.247,3,inactive,inactive,71,48287.247,0
50883,13:24:48.673,3,inactive,inactive,68,48288.673,0
50884,13:24:51.904,3,inactive,inactive,68,48291.904,0
50885,13:25:3.182,3,inactive,inactive,73,48303.182,0
50886,13:25:3.287,3,inactive,inactive,71,48303.287,0
50887,13:25:6.315,3,inactive,inactive,74,48306.315,0
50888,13:25:10.266,3,inactive,inactive,70,48310.266,0
50889,13:25:14.971,3,inactive,inactive,73,48314.971,0
50890,13:25:17.88,3,inactive,inactive,73,48317.88,0
50891,13:25:29.776,3,inactive,inactive,70,48329.776,0
50892,13:25:30.345,3,inactive,inactive,74,48330.345,0
50893,13:25:32.491,3,inactive,inactive,76,48332.491,0
50894,13:25:35.425,3,inactive,inactive,74,48335.425,0
50895,13:25:41.507,3,inactive,inactive,69,48341.507,0
50896,13:25:50.615,3,inactive,inactive,72,48350.615,0
50897,13:25:51.25,3,inactive,active,74,48351.25,0
50898,13:26:4.686,3,inactive,active,78,48364.686,0
50899,13:26:9.634,3,inactive,inactive,71,48369.634,0
50900,13:26:17.316,3,inactive,inactive,75,48377.316,0
50901,13:26:21.191,3,inactive,inactive,74,48381.191,0
50902,13:26:23.542,3,inactive,inactive,70,48383.542,0
50903,13:26:23.692,3,inactive,inactive,72,48383.692,0
50904,13:26:30.151,3,inactive,inactive,68,48390.151,0
50905,13:26:37.974,3,inactive,inactive,71,48397.974,0
50906,13:26:43.617,3,inactive,inactive,69,48403.617,0
50907,13:26:44.244,3,inactive,inactive,71,48404.244,0
7509,13:27:15.412,3,active,active,79,48435.412,1
7510,13:29:16.506,3,active,active,77,48556.506,1
50942,13:29:30.368,3,inactive,inactive,70,48570.368,0
50943,13:29:35.22,3,inactive,inactive,74,48575.22,0
50944,13:29:35.48,3,inactive,active,76,48575.48,0
50945,13:29:35.828,3,inactive,inactive,74,48575.828,0
50946,13:29:46.859,3,inactive,inactive,74,48586.859,0
50947,13:29:53.567,3,inactive,inactive,71,48593.567,0
50948,13:29:59.809,3,inactive,active,68,48599.809,0
50949,13:30:6.435,3,inactive,inactive,72,48606.435,0
50950,13:30:18.728,3,inactive,active,69,48618.728,0
50951,13:30:20.559,3,inactive,inactive,73,48620.559,0
50952,13:30:22.242,3,inactive,active,70,48622.242,0
50953,13:30:30.7,3,inactive,inactive,73,48630.7,0
50954,13:30:38.505,3,inactive,inactive,75,48638.505,0
50955,13:30:39.407,3,inactive,inactive,71,48639.407,0
50956,13:30:46.02,3,inactive,inactive,67,48646.02,0
50957,13:30:48.869,3,inactive,inactive,74,48648.869,0
50958,13:30:49.554,3,inactive,inactive,73,48649.554,0
50959,13:30:51.244,3,inactive,inactive,77,48651.244,0
50960,13:31:1.594,3,inactive,inactive,78,48661.594,0
50961,13:31:17.923,3,inactive,inactive,82,48677.923,0
50962,13:31:21.001,3,inactive,inactive,73,48681.001,0
50963,13:31:23.879,3,inactive,inactive,71,48683.879,0
50964,13:31:27.07,3,inactive,inactive,71,48687.07,0
50965,13:31:45.556,3,inactive,active,76,48705.556,0
50966,13:31:48.468,3,inactive,inactive,71,48708.468,0
50967,13:32:17.887,3,inactive,inactive,76,48737.887,0
50968,13:32:27.734,3,inactive,inactive,72,48747.734,0
50969,13:32:34.412,3,inactive,inactive,77,48754.412,0
50970,13:32:41.856,3,inactive,inactive,70,48761.856,0
50971,13:32:42.048,3,inactive,inactive,71,48762.048,0
50972,13:32:48.741,3,inactive,inactive,73,48768.741,0
50973,13:32:53.232,3,inactive,inactive,69,48773.232,0
50974,13:33:7.341,3,inactive,inactive,78,48787.341,0
50975,13:33:9.824,3,inactive,inactive,78,48789.824,0
7511,13:33:15.103,3,active,active,82,48795.103,1
7512,13:34:41.287,3,active,active,81,48881.287,1
7513,13:35:12.071,3,active,inactive,87,48912.071,1
7514,13:35:22.941,3,active,active,85,48922.941,1
7515,13:36:13.935,3,active,active,80,48973.935,1
7516,13:37:7.024,3,active,active,82,49027.024,1
7517,13:38:16.733,3,active,active,79,49096.733,1
7518,13:38:36.538,3,active,active,84,49116.538,1
7519,13:39:6.133,3,active,active,84,49146.133,1
7520,13:39:8.634,3,active,active,81,49148.634,1
7521,13:39:12.681,3,active,active,81,49152.681,1
7522,13:39:24.416,3,active,active,75,49164.416,1
51036,13:40:6.251,3,inactive,inactive,71,49206.251,0
51037,13:40:10.132,3,inactive,inactive,74,49210.132,0
51038,13:40:18.046,3,inactive,inactive,72,49218.046,0
51039,13:40:19.913,3,inactive,inactive,71,49219.913,0
51040,13:40:22.283,3,inactive,active,77,49222.283,0
51041,13:40:24.281,3,inactive,inactive,75,49224.281,0
51042,13:40:33.171,3,inactive,inactive,72,49233.171,0
51043,13:40:34.262,3,inactive,inactive,77,49234.262,0
51044,13:40:45.813,3,inactive,inactive,69,49245.813,0
51045,13:40:50.436,3,inactive,inactive,71,49250.436,0
51046,13:40:52.658,3,inactive,inactive,73,49252.658,0
51047,13:41:5.992,3,inactive,inactive,75,49265.992,0
51048,13:41:10.288,3,inactive,inactive,67,49270.288,0
51049,13:41:15.301,3,inactive,active,69,49275.301,0
51050,13:41:15.463,3,inactive,active,69,49275.463,0
51051,13:41:18.542,3,inactive,inactive,78,49278.542,0
51052,13:41:23.321,3,inactive,inactive,73,49283.321,0
51053,13:41:33.24,3,inactive,active,73,49293.24,0
51054,13:41:37.449,3,inactive,inactive,70,49297.449,0
51055,13:41:53.877,3,inactive,inactive,74,49313.877,0
51056,13:41:55.333,3,active,active,72,49315.333,0
51057,13:42:1.084,3,inactive,inactive,74,49321.084,0
51058,13:42:22.096,3,inactive,inactive,73,49342.096,0
51059,13:42:29.603,3,inactive,inactive,79,49349.603,0
51060,13:42:34.208,3,inactive,inactive,72,49354.208,0
51061,13:42:34.295,3,inactive,active,68,49354.295,0
51062,13:42:40.827,3,inactive,inactive,70,49360.827,0
51063,13:42:45.743,3,inactive,inactive,68,49365.743,0
51064,13:43:0.635,3,inactive,inactive,74,49380.635,0
51065,13:43:6.835,3,inactive,inactive,74,49386.835,0
51066,13:43:7.335,3,inactive,inactive,73,49387.335,0
51067,13:43:28.072,3,inactive,inactive,68,49408.072,0
51068,13:43:31.858,3,inactive,inactive,76,49411.858,0
51069,13:43:39.563,3,inactive,inactive,68,49419.563,0
51070,13:43:39.607,3,inactive,inactive,70,49419.607,0
51071,13:43:44.732,3,inactive,inactive,71,49424.732,0
51072,13:43:54.795,3,inactive,inactive,73,49434.795,0
51073,13:44:15.951,3,inactive,inactive,70,49455.951,0
51074,13:44:18.701,3,inactive,active,72,49458.701,0
51075,13:44:20.923,3,inactive,inactive,73,49460.923,0
51076,13:44:25.147,3,inactive,active,71,49465.147,0
51077,13:44:27.132,3,inactive,inactive,67,49467.132,0
51078,13:44:34.747,3,inactive,inactive,72,49474.747,0
51079,13:44:37.106,3,inactive,inactive,70,49477.106,0
51080,13:44:39.599,3,inactive,inactive,71,49479.599,0
51081,13:45:12.173,3,inactive,inactive,71,49512.173,0
51082,13:45:13.239,3,inactive,inactive,64,49513.239,0
51083,13:45:17.167,3,inactive,active,77,49517.167,0
51084,13:45:19.872,3,inactive,inactive,75,49519.872,0
51085,13:45:23.91,3,inactive,inactive,73,49523.91,0
51086,13:45:24.976,3,inactive,inactive,71,49524.976,0
51087,13:45:42.668,3,inactive,inactive,70,49542.668,0
51088,13:45:52.719,3,inactive,inactive,71,49552.719,0
51089,13:45:57.98,3,inactive,inactive,72,49557.98,0
51090,13:46:0.119,3,inactive,inactive,67,49560.119,0
51091,13:46:3.721,3,inactive,inactive,75,49563.721,0
51092,13:46:7.105,3,inactive,inactive,72,49567.105,0
51093,13:46:14.98,3,inactive,inactive,69,49574.98,0
51094,13:46:24.451,3,inactive,inactive,74,49584.451,0
51095,13:46:39.758,3,inactive,inactive,74,49599.758,0
7533,13:47:18.112,3,active,active,85,49638.112,1
7534,13:47:25.442,3,active,active,82,49645.442,1
51101,13:47:28.077,3,inactive,inactive,75,49648.077,0
51102,13:47:45.672,3,inactive,active,70,49665.672,0
51103,13:47:51.168,3,inactive,inactive,71,49671.168,0
51104,13:48:10.326,3,inactive,inactive,74,49690.326,0
51105,13:48:19.152,3,inactive,inactive,73,49699.152,0
7537,13:48:37.153,3,active,active,77,49717.153,1
7538,13:48:46.588,3,active,active,79,49726.588,1
7539,13:49:23.308,3,active,active,77,49763.308,1
7540,13:49:48.302,3,active,active,78,49788.302,1
7541,13:50:21.56,3,active,active,76,49821.56,1
7542,13:50:24.942,3,active,inactive,81,49824.942,1
7543,13:50:30.139,3,active,active,82,49830.139,1
7544,13:50:56.449,3,active,active,77,49856.449,1
7545,13:51:3.204,3,active,active,82,49863.204,1
7546,13:51:3.685,3,active,active,82,49863.685,1
7547,13:51:28.99,3,active,active,82,49888.99,1
7548,13:51:38.638,3,active,active,84,49898.638,1
7549,13:51:43.776,3,active,active,83,49903.776,1
7550,13:52:26.702,3,active,active,82,49946.702,1
7551,13:53:22.741,3,active,active,77,50002.741,1
7552,13:53:44.826,3,active,active,76,50024.826,1
7553,13:53:51.009,3,active,active,82,50031.009,1
7554,13:53:57.834,3,active,active,76,50037.834,1
51170,13:54:38.934,3,inactive,inactive,69,50078.934,0
51171,13:54:47.902,3,inactive,inactive,72,50087.902,0
51172,13:54:48.933,3,inactive,inactive,78,50088.933,0
51173,13:54:49.564,3,inactive,inactive,72,50089.564,0
51174,13:54:53.985,3,inactive,inactive,76,50093.985,0
51175,13:55:4.965,3,inactive,inactive,76,50104.965,0
51176,13:55:8.907,3,inactive,inactive,77,50108.907,0
51177,13:55:14.586,3,inactive,inactive,74,50114.586,0
51178,13:55:21.975,3,inactive,inactive,73,50121.975,0
51179,13:55:29.925,3,inactive,inactive,76,50129.925,0
51180,13:55:33.886,3,inactive,inactive,76,50133.886,0
51181,13:55:36.928,3,inactive,inactive,74,50136.928,0
51182,13:55:37.555,3,inactive,inactive,74,50137.555,0
51183,13:55:39.74,3,inactive,inactive,75,50139.74,0
51184,13:55:53.559,3,inactive,inactive,71,50153.559,0
51185,13:56:2.312,3,inactive,inactive,72,50162.312,0
51186,13:56:10.297,3,inactive,inactive,76,50170.297,0
51187,13:56:18.213,3,inactive,inactive,72,50178.213,0
51188,13:56:23.246,3,inactive,inactive,72,50183.246,0
51189,13:56:44.304,3,inactive,inactive,71,50204.304,0
51190,13:57:2.829,3,inactive,inactive,72,50222.829,0
51191,13:57:8.471,3,inactive,inactive,76,50228.471,0
51192,13:57:14.242,3,inactive,inactive,68,50234.242,0
51193,13:57:21.375,3,inactive,inactive,72,50241.375,0
51194,13:57:28.909,3,inactive,inactive,75,50248.909,0
51195,13:57:37.953,3,inactive,inactive,72,50257.953,0
51196,13:57:43.539,3,inactive,inactive,70,50263.539,0
51197,13:57:44.297,3,inactive,inactive,71,50264.297,0
51198,13:57:46.124,3,inactive,inactive,70,50266.124,0
51199,13:57:46.819,3,inactive,inactive,65,50266.819,0
51200,13:57:48.62,3,inactive,inactive,71,50268.62,0
51201,13:57:50.419,3,inactive,inactive,68,50270.419,0
51202,13:57:52.023,3,inactive,inactive,75,50272.023,0
51203,13:58:0.318,3,inactive,inactive,72,50280.318,0
51204,13:58:4.23,3,inactive,inactive,72,50284.23,0
51205,13:58:5.678,3,inactive,inactive,77,50285.678,0
51206,13:58:6.618,3,inactive,inactive,74,50286.618,0
51207,13:58:13.144,3,inactive,inactive,71,50293.144,0
51208,13:58:14.775,3,inactive,inactive,73,50294.775,0
51209,13:58:48.789,3,inactive,inactive,73,50328.789,0
51210,13:58:54.018,3,inactive,inactive,75,50334.018,0
51211,13:58:59.065,3,inactive,inactive,71,50339.065,0
51212,13:58:59.143,3,inactive,inactive,72,50339.143,0
51213,13:58:59.507,3,inactive,inactive,78,50339.507,0
51214,13:59:1.17,3,inactive,inactive,69,50341.17,0
51215,13:59:14.351,3,inactive,inactive,71,50354.351,0
51216,13:59:14.898,3,inactive,inactive,75,50354.898,0
51217,13:59:34.691,3,inactive,inactive,69,50374.691,0
51218,13:59:40.925,3,inactive,inactive,72,50380.925,0
51219,13:59:41.591,3,inactive,inactive,68,50381.591,0
51220,13:59:47.213,3,inactive,inactive,77,50387.213,0
51221,13:59:53.016,3,inactive,inactive,72,50393.016,0
51222,13:59:53.03,3,inactive,active,64,50393.03,0
51223,13:59:59.07,3,inactive,inactive,72,50399.07,0
51224,13:59:59.35,3,inactive,inactive,69,50399.35,0
51225,14:00:0.522,3,inactive,inactive,70,50400.522,0
51226,14:00:18.097,3,inactive,inactive,72,50418.097,0
51227,14:00:18.886,3,inactive,inactive,75,50418.886,0
51228,14:00:23.328,3,inactive,inactive,76,50423.328,0
51229,14:00:29.779,3,inactive,inactive,74,50429.779,0
51230,14:00:32.221,3,inactive,inactive,74,50432.221,0
51231,14:00:39.54,3,inactive,inactive,70,50439.54,0
51232,14:00:46.029,3,inactive,inactive,73,50446.029,0
51233,14:00:51.79,3,inactive,active,81,50451.79,0
51240,14:01:41.299,3,inactive,inactive,75,50501.299,0
51241,14:01:44.516,3,inactive,inactive,71,50504.516,0
51242,14:01:48.868,3,inactive,inactive,74,50508.868,0
51243,14:01:53.104,3,inactive,inactive,66,50513.104,0
51244,14:01:53.858,3,inactive,inactive,68,50513.858,0
51245,14:02:3.299,3,inactive,inactive,78,50523.299,0
7568,14:02:53.867,3,active,active,81,50573.867,1
7569,14:03:19.109,3,active,active,82,50599.109,1
7570,14:03:40.843,3,active,active,83,50620.843,1
7571,14:04:5.056,3,active,active,80,50645.056,1
7572,14:04:11.073,3,active,active,82,50651.073,1
7573,14:04:24.609,3,active,active,81,50664.609,1
7574,14:04:24.667,3,active,active,80,50664.667,1
7575,14:05:44.504,3,active,active,75,50744.504,1
51286,14:06:18.105,3,inactive,inactive,78,50778.105,0
51287,14:06:18.783,3,inactive,inactive,69,50778.783,0
51288,14:06:24.333,3,inactive,inactive,72,50784.333,0
51289,14:06:32.896,3,inactive,inactive,78,50792.896,0
51290,14:06:42.257,3,inactive,inactive,77,50802.257,0
51291,14:06:42.39,3,inactive,inactive,73,50802.39,0
51292,14:06:48.305,3,inactive,inactive,67,50808.305,0
51293,14:06:51.319,3,inactive,inactive,68,50811.319,0
51294,14:07:3.249,3,inactive,inactive,74,50823.249,0
51295,14:07:7.233,3,inactive,inactive,75,50827.233,0
51296,14:07:7.891,3,inactive,inactive,71,50827.891,0
51297,14:07:8.986,3,inactive,inactive,76,50828.986,0
51298,14:07:17.023,3,inactive,inactive,74,50837.023,0
51299,14:07:18.748,3,inactive,inactive,75,50838.748,0
51300,14:07:27.773,3,inactive,inactive,73,50847.773,0
51301,14:07:29.866,3,inactive,inactive,73,50849.866,0
51302,14:07:33.763,3,inactive,inactive,73,50853.763,0
51303,14:07:37.802,3,inactive,inactive,78,50857.802,0
51304,14:07:45.873,3,inactive,inactive,72,50865.873,0
51305,14:07:46.127,3,inactive,inactive,76,50866.127,0
51306,14:07:47.936,3,inactive,inactive,69,50867.936,0
51307,14:07:53.156,3,inactive,active,75,50873.156,0
51308,14:07:55.609,3,inactive,inactive,75,50875.609,0
51309,14:07:57.371,3,inactive,inactive,73,50877.371,0
51310,14:08:3.639,3,inactive,inactive,71,50883.639,0
51311,14:08:20.118,3,inactive,inactive,70,50900.118,0
51312,14:08:26.101,3,inactive,inactive,71,50906.101,0
51313,14:08:29.465,3,inactive,inactive,74,50909.465,0
51314,14:08:29.499,3,inactive,inactive,74,50909.499,0
51315,14:08:37.456,3,inactive,inactive,75,50917.456,0
51316,14:08:49.315,3,inactive,inactive,73,50929.315,0
51317,14:09:6.731,3,inactive,inactive,69,50946.731,0
51318,14:09:7.917,3,inactive,inactive,71,50947.917,0
51319,14:09:18.783,3,inactive,inactive,70,50958.783,0
51320,14:09:31.356,3,inactive,inactive,71,50971.356,0
51321,14:09:41.199,3,inactive,inactive,70,50981.199,0
51322,14:09:43.119,3,inactive,inactive,70,50983.119,0
51323,14:09:45.649,3,inactive,inactive,73,50985.649,0
51324,14:09:54.131,3,inactive,inactive,78,50994.131,0
51325,14:09:57.414,3,inactive,inactive,76,50997.414,0
7584,14:10:26.221,3,active,active,74,51026.221,1
51334,14:11:5.386,3,inactive,inactive,71,51065.386,0
51335,14:11:5.892,3,inactive,inactive,72,51065.892,0
51336,14:11:6.605,3,inactive,inactive,66,51066.605,0
51337,14:11:7.197,3,inactive,inactive,73,51067.197,0
51338,14:11:13.472,3,inactive,inactive,77,51073.472,0
51339,14:11:34.414,3,inactive,inactive,73,51094.414,0
51340,14:11:34.828,3,inactive,inactive,70,51094.828,0
51341,14:11:35.877,3,inactive,inactive,72,51095.877,0
7586,14:11:56.0,3,active,active,77,51116.0,1
7587,14:12:2.565,3,active,active,82,51122.565,1
51349,14:12:5.766,3,inactive,inactive,70,51125.766,0
51350,14:12:11.792,3,inactive,inactive,67,51131.792,0
51351,14:12:12.934,3,inactive,inactive,73,51132.934,0
51352,14:12:18.73,3,inactive,inactive,74,51138.73,0
51353,14:12:21.401,3,inactive,inactive,77,51141.401,0
51354,14:12:27.066,3,inactive,inactive,72,51147.066,0
51355,14:12:34.723,3,inactive,inactive,74,51154.723,0
7589,14:12:42.68,3,active,active,82,51162.68,1
7590,14:12:49.199,3,active,active,85,51169.199,1
7591,14:14:16.729,3,active,active,84,51256.729,1
7592,14:14:29.422,3,active,active,78,51269.422,1
7593,14:15:13.179,3,active,active,84,51313.179,1
7594,14:15:14.666,3,active,active,84,51314.666,1
7595,14:15:32.759,3,active,active,84,51332.759,1
51398,14:16:51.008,3,inactive,inactive,70,51411.008,0
51399,14:16:51.215,3,inactive,inactive,75,51411.215,0
51400,14:16:54.098,3,inactive,inactive,68,51414.098,0
51401,14:16:54.516,3,inactive,inactive,71,51414.516,0
51402,14:17:1.533,3,inactive,inactive,75,51421.533,0
51403,14:17:6.506,3,inactive,inactive,76,51426.506,0
51404,14:17:8.657,3,inactive,inactive,71,51428.657,0
51405,14:17:10.81,3,inactive,inactive,71,51430.81,0
51406,14:17:24.883,3,inactive,inactive,70,51444.883,0
51407,14:17:33.726,3,inactive,inactive,75,51453.726,0
51408,14:17:50.619,3,inactive,inactive,78,51470.619,0
51409,14:17:50.65,3,inactive,inactive,72,51470.65,0
51410,14:17:51.806,3,inactive,inactive,73,51471.806,0
51411,14:18:0.991,3,inactive,active,76,51480.991,0
51412,14:18:3.911,3,inactive,inactive,78,51483.911,0
51413,14:18:9.588,3,inactive,inactive,76,51489.588,0
51414,14:18:23.126,3,inactive,inactive,77,51503.126,0
51415,14:18:27.289,3,inactive,inactive,72,51507.289,0
51416,14:18:30.366,3,inactive,inactive,76,51510.366,0
51417,14:18:41.122,3,inactive,inactive,75,51521.122,0
51418,14:18:42.988,3,inactive,inactive,71,51522.988,0
51419,14:18:45.879,3,inactive,active,72,51525.879,0
51420,14:18:59.633,3,inactive,inactive,72,51539.633,0
51421,14:19:2.28,3,inactive,inactive,69,51542.28,0
51422,14:19:4.954,3,inactive,inactive,71,51544.954,0
51423,14:19:14.247,3,inactive,inactive,78,51554.247,0
51424,14:19:15.281,3,inactive,active,75,51555.281,0
