,Time,DayOfWeek,Motion,Acceleration,Temperature
726,14:52.3,2,inactive,inactive,63
727,49:47.1,2,inactive,inactive,65
728,01:08.3,0,inactive,active,66
729,0:52:06,1,inactive,inactive,67
730,17:34.6,2,inactive,inactive,70
731,34:18.5,6,inactive,inactive,68
732,07:54.4,4,inactive,inactive,62
733,21:25.2,2,inactive,active,71
734,50:55.9,3,active,inactive,69
735,13:22.2,6,inactive,inactive,71
736,20:04.9,1,inactive,inactive,62
737,56:06.5,2,inactive,inactive,65
738,09:57.7,6,inactive,active,65
739,05:53.2,1,inactive,inactive,63
740,52:06.7,5,inactive,active,66
741,36:32.2,0,active,inactive,69
742,05:14.5,2,inactive,inactive,71
743,30:15.6,4,inactive,inactive,70
744,37:05.4,0,inactive,inactive,64
745,58:06.1,4,active,inactive,64
746,04:29.8,3,inactive,active,67
747,02:09.7,4,active,inactive,65
748,30:34.7,1,inactive,inactive,66
749,48:53.5,3,active,inactive,67
750,41:42.4,3,inactive,inactive,66
751,12:25.5,1,inactive,inactive,64
752,17:09.3,4,inactive,inactive,62
753,46:50.8,2,inactive,active,62
754,11:37.7,0,inactive,inactive,65
755,14:01.1,2,inactive,inactive,64
756,01:38.3,2,inactive,active,71
757,54:52.2,0,active,active,64
758,34:13.5,3,inactive,inactive,68
759,57:24.4,2,inactive,inactive,62
760,09:19.6,0,inactive,inactive,68
761,58:25.2,4,active,inactive,62
762,14:47.7,3,inactive,active,66
763,50:46.1,2,inactive,inactive,65
764,43:07.3,2,inactive,inactive,65
765,05:42.8,3,inactive,inactive,71
766,08:44.1,3,inactive,inactive,64
767,44:53.8,1,inactive,inactive,62
768,0:27:36,0,inactive,active,68
769,13:05.6,3,inactive,inactive,68
770,55:31.1,5,inactive,inactive,63
771,22:49.4,2,inactive,inactive,63
772,08:23.5,4,inactive,inactive,64
773,25:21.7,2,inactive,active,63
774,0:39:14,0,active,active,69
775,0:06:30,3,inactive,active,71
776,22:59.5,2,inactive,inactive,70
777,56:40.1,0,inactive,inactive,66
778,50:20.3,4,inactive,inactive,71
779,21:12.9,1,inactive,active,70
780,29:58.4,4,inactive,inactive,68
781,27:06.9,2,inactive,active,67
782,03:27.7,0,inactive,inactive,71
783,15:30.9,4,inactive,active,62
784,09:31.8,0,active,active,71
785,56:05.8,1,active,inactive,63
786,47:40.5,4,inactive,active,62
787,57:03.1,1,inactive,inactive,68
788,22:21.5,5,inactive,inactive,69
789,36:14.3,4,inactive,inactive,62
790,32:35.9,4,inactive,inactive,67
791,04:41.9,1,inactive,active,71
792,30:39.9,0,inactive,active,68
793,41:27.9,3,inactive,inactive,69
794,46:52.1,5,inactive,inactive,62
795,03:05.4,1,active,inactive,62
796,36:26.2,4,inactive,inactive,67
797,26:22.4,2,inactive,inactive,66
798,48:01.2,1,inactive,inactive,68
799,40:51.9,0,inactive,inactive,68
800,0:31:44,3,inactive,inactive,70
801,03:15.6,0,inactive,inactive,65
802,03:58.2,3,inactive,inactive,64
803,38:41.4,2,inactive,inactive,66
804,39:10.1,3,active,inactive,69
805,13:04.2,4,active,inactive,70
806,18:25.3,4,inactive,inactive,65
807,0:05:59,0,inactive,inactive,64
808,15:18.9,4,inactive,active,69
809,44:59.2,4,inactive,inactive,67
810,06:59.7,3,inactive,inactive,67
811,51:30.8,1,active,inactive,63
812,43:53.4,6,inactive,inactive,66
813,34:30.2,6,inactive,inactive,62
814,39:51.2,2,inactive,inactive,63
815,0:49:58,4,inactive,inactive,67
816,06:47.8,3,inactive,active,66
817,51:07.2,4,inactive,inactive,63
818,26:28.2,1,inactive,active,63
819,19:32.6,1,inactive,inactive,62
820,56:33.3,2,inactive,active,68
821,08:23.5,2,inactive,inactive,66
822,0:13:52,3,inactive,inactive,64
823,19:09.2,6,inactive,inactive,70
824,28:58.5,0,inactive,inactive,64
825,25:40.8,3,inactive,active,68
826,10:48.6,3,active,inactive,63
827,41:09.1,2,inactive,inactive,68
828,46:35.5,2,active,inactive,70
829,27:15.8,1,inactive,inactive,66
830,19:24.1,0,inactive,active,63
831,12:12.5,1,inactive,inactive,64
832,16:57.1,1,inactive,active,62
833,03:56.9,2,inactive,active,63
834,01:21.9,0,inactive,inactive,66
835,39:44.1,1,inactive,inactive,65
836,13:51.3,5,inactive,inactive,71
837,53:33.8,3,inactive,inactive,71
838,30:32.9,1,inactive,inactive,64
839,10:07.6,0,inactive,inactive,64
840,53:50.5,0,inactive,inactive,67
841,38:57.5,2,inactive,inactive,63
842,39:25.3,3,active,active,66
843,20:45.2,1,inactive,active,64
844,56:30.2,3,inactive,active,67
845,25:16.6,3,inactive,inactive,64
846,0:06:47,4,inactive,inactive,69
847,35:43.2,2,inactive,inactive,64
848,44:56.5,1,active,inactive,67
849,44:45.8,0,active,inactive,62
850,15:47.1,4,active,inactive,70
851,14:32.7,0,active,inactive,63
852,11:17.4,1,inactive,inactive,69
853,18:20.3,0,inactive,active,63
854,02:37.1,2,inactive,inactive,68
855,40:02.5,4,active,inactive,66
856,48:38.6,3,inactive,active,69
857,10:07.2,0,inactive,inactive,65
858,33:09.7,2,active,inactive,64
859,14:57.7,3,inactive,inactive,62
860,20:05.2,3,inactive,active,65
861,20:15.6,3,inactive,inactive,70
862,16:35.7,2,inactive,inactive,69
863,19:42.5,4,active,inactive,70
864,07:59.1,1,inactive,inactive,70
865,0:38:50,3,inactive,inactive,67
866,23:08.5,3,inactive,inactive,70
867,44:28.3,6,active,inactive,65
868,50:20.8,2,inactive,inactive,66
869,41:22.5,3,inactive,inactive,71
870,19:02.2,2,inactive,inactive,66
871,19:47.7,4,inactive,inactive,68
872,13:14.6,1,inactive,inactive,67
873,16:13.9,1,inactive,inactive,67
874,51:18.4,2,inactive,inactive,67
875,53:57.3,1,active,inactive,65
876,0:16:26,3,inactive,inactive,64
877,45:50.5,2,inactive,inactive,62
878,11:00.1,4,inactive,inactive,67
879,31:05.8,2,active,inactive,68
880,30:11.1,1,inactive,inactive,63
881,31:22.1,3,inactive,inactive,62
882,01:36.5,1,inactive,inactive,65
883,40:37.5,0,inactive,active,68
884,53:15.5,3,inactive,inactive,71
885,28:33.3,4,inactive,inactive,70
886,29:30.8,4,active,inactive,69
887,0:09:11,4,inactive,inactive,68
888,14:59.2,4,active,inactive,69
889,46:43.1,1,active,active,63
890,36:32.2,1,inactive,inactive,71
891,46:27.4,3,inactive,inactive,66
892,12:11.6,4,inactive,inactive,69
893,29:44.7,4,inactive,inactive,67
894,18:15.5,0,inactive,inactive,70
895,43:12.8,1,inactive,inactive,64
896,0:41:48,1,inactive,inactive,63
897,37:02.6,4,active,inactive,63
898,37:56.1,2,active,inactive,64
899,16:35.3,1,active,active,62
900,37:38.2,0,inactive,inactive,71
901,52:09.9,2,inactive,active,70
902,14:27.3,0,inactive,inactive,71
903,41:48.8,4,inactive,inactive,69
904,52:18.3,3,inactive,inactive,67
905,0:28:25,3,inactive,inactive,70
906,59:57.7,0,inactive,inactive,70
907,14:43.3,0,inactive,inactive,65
908,13:17.7,2,inactive,inactive,67
909,09:08.7,0,active,inactive,62
910,15:53.8,0,active,active,62
911,0:48:46,6,inactive,active,64
912,34:09.5,4,inactive,inactive,64
913,34:21.2,1,inactive,inactive,68
914,0:24:03,1,inactive,inactive,71
915,34:25.6,2,inactive,active,70
916,34:17.6,4,inactive,inactive,64
917,33:14.3,1,inactive,inactive,65
918,52:28.5,0,inactive,inactive,64
919,16:38.6,3,inactive,inactive,62
920,11:01.9,5,active,inactive,71
921,11:52.1,2,active,inactive,64
922,21:27.7,1,inactive,inactive,63
923,23:50.6,4,inactive,active,64
924,15:33.1,6,inactive,inactive,65
925,43:10.2,0,inactive,inactive,67
926,0:02:43,2,inactive,inactive,64
927,0:47:17,1,inactive,inactive,67
928,0:53:02,6,inactive,inactive,65
929,47:51.1,4,inactive,active,62
930,0:21:06,0,active,inactive,67
931,35:01.6,0,inactive,inactive,71
932,12:29.3,3,inactive,inactive,66
933,27:55.4,2,inactive,inactive,62
934,01:45.8,4,inactive,inactive,70
935,35:29.4,5,inactive,active,62
936,02:41.1,2,active,inactive,71
937,59:52.8,6,inactive,inactive,62
938,48:51.5,3,inactive,active,69
939,42:25.1,4,inactive,inactive,67
940,22:14.7,5,inactive,inactive,66
941,0:02:26,2,inactive,inactive,65
942,05:37.8,4,inactive,inactive,69
943,04:13.7,3,inactive,inactive,71
944,55:37.5,0,inactive,inactive,69
945,16:09.2,2,inactive,inactive,63
946,0:20:12,5,inactive,inactive,69
947,07:43.2,0,active,inactive,62
948,0:12:58,1,inactive,inactive,65
949,0:42:16,2,inactive,inactive,71
950,16:22.7,5,inactive,inactive,66
951,24:19.9,2,active,inactive,64
952,12:07.1,0,inactive,inactive,62
953,0:07:03,3,inactive,inactive,68
954,28:33.6,4,active,inactive,67
955,18:38.9,1,active,inactive,65
956,25:24.4,1,inactive,inactive,70
957,10:43.9,3,inactive,inactive,69
958,47:26.2,3,active,inactive,70
959,57:52.7,0,active,inactive,67
960,46:44.5,0,inactive,inactive,66
961,38:11.2,1,active,inactive,69
962,55:33.8,2,inactive,inactive,70
963,04:14.2,4,inactive,inactive,66
964,41:55.2,1,inactive,inactive,62
965,15:59.5,0,active,inactive,69
966,14:29.4,2,inactive,inactive,62
967,16:45.2,3,inactive,inactive,63
968,47:15.4,4,inactive,inactive,67
969,0:22:45,1,inactive,active,65
970,31:36.1,3,inactive,inactive,63
971,08:58.4,1,active,inactive,66
972,40:14.8,2,inactive,inactive,63
973,24:16.2,1,inactive,inactive,65
974,29:37.9,0,inactive,inactive,68
975,25:41.4,4,inactive,active,65
976,40:41.6,4,inactive,inactive,67
977,0:50:48,1,inactive,inactive,67
978,28:24.1,2,inactive,active,69
979,0:10:30,3,inactive,inactive,68
980,0:09:07,0,active,inactive,65
981,38:17.7,2,inactive,inactive,71
982,57:45.2,4,inactive,active,64
983,05:13.6,0,inactive,active,66
984,05:09.8,3,inactive,inactive,66
985,50:18.5,1,active,inactive,63
986,47:31.3,3,inactive,inactive,62
987,35:15.6,3,active,inactive,62
988,04:49.5,3,inactive,active,65
989,28:19.4,4,active,inactive,63
990,20:30.4,4,active,active,64
991,52:36.4,0,inactive,active,64
992,59:36.3,2,inactive,inactive,69
993,24:21.7,4,inactive,inactive,68
994,0:29:00,0,inactive,inactive,62
995,57:06.9,4,inactive,inactive,70
996,43:22.7,2,inactive,inactive,64
997,11:30.8,3,inactive,inactive,69
998,40:23.3,3,active,inactive,63
999,25:49.5,2,active,active,66
1000,0:03:42,1,inactive,inactive,71
1001,0:37:07,6,inactive,inactive,71
1002,25:45.6,2,inactive,inactive,62
1003,02:56.1,6,active,inactive,62
1004,0:23:38,3,inactive,inactive,63
1005,55:02.4,1,inactive,inactive,63
1006,51:45.6,2,inactive,inactive,64
1007,51:16.7,5,inactive,inactive,71
1008,32:30.1,3,active,inactive,69
1009,45:08.7,1,inactive,active,68
1010,21:43.4,1,inactive,inactive,70
1011,42:39.7,4,inactive,inactive,71
1012,50:35.4,1,inactive,active,69
1013,26:42.1,2,inactive,active,65
1014,09:57.3,0,active,inactive,63
1015,45:45.1,0,active,active,67
1016,07:39.2,0,inactive,inactive,66
1017,52:32.3,0,inactive,active,62
1018,18:32.4,2,inactive,inactive,67
1019,47:50.5,4,inactive,inactive,63
1020,20:32.7,2,inactive,inactive,65
1021,51:03.9,3,inactive,active,65
1022,48:57.7,5,inactive,inactive,68
1023,17:26.1,3,inactive,inactive,70
1024,40:35.8,3,inactive,inactive,67
1025,05:12.5,3,inactive,inactive,71
1026,00:07.4,1,inactive,inactive,64
1027,23:39.6,1,inactive,inactive,69
1028,04:34.5,4,inactive,inactive,70
1029,50:58.8,0,inactive,active,67
1030,45:41.5,3,inactive,inactive,65
1031,51:55.9,0,inactive,inactive,62
1032,41:11.6,4,inactive,inactive,66
1033,13:15.4,3,inactive,active,67
1034,28:00.1,4,active,inactive,67
1035,39:55.1,4,inactive,inactive,63
1036,05:43.8,2,inactive,inactive,63
1037,44:57.1,4,inactive,active,65
1038,55:39.7,1,inactive,inactive,69
1039,21:38.4,6,inactive,inactive,69
1040,34:38.7,4,inactive,inactive,66
1041,05:37.8,3,inactive,inactive,66
1042,0:10:07,2,inactive,inactive,63
1043,0:27:11,0,inactive,inactive,66
1044,20:28.9,4,inactive,inactive,66
1045,47:43.3,3,inactive,inactive,66
1046,34:30.1,2,inactive,inactive,71
1047,14:30.7,1,inactive,inactive,70
1048,0:55:30,2,active,active,64
1049,34:17.9,1,inactive,inactive,68
1050,35:30.9,5,inactive,inactive,71
1051,06:34.8,6,inactive,inactive,62
1052,48:40.5,3,inactive,active,71
1053,55:10.6,3,active,inactive,65
1054,14:12.5,3,inactive,inactive,64
1055,17:26.4,2,inactive,inactive,69
1056,0:04:15,0,inactive,inactive,64
1057,06:16.6,1,inactive,inactive,70
1058,27:14.3,1,active,inactive,66
1059,49:14.4,2,inactive,inactive,63
1060,0:43:32,2,inactive,inactive,62
1061,27:42.2,6,inactive,inactive,62
1062,29:43.1,6,inactive,inactive,68
1063,59:28.2,5,inactive,inactive,64
1064,10:51.6,2,inactive,inactive,69
1065,25:58.7,0,inactive,inactive,67
1066,44:30.9,3,inactive,inactive,62
1067,26:10.7,3,inactive,inactive,69
1068,46:51.2,5,inactive,inactive,71
1069,04:37.6,6,active,inactive,69
1070,31:17.8,2,inactive,inactive,67
1071,29:27.8,6,inactive,inactive,67
1072,0:18:23,0,inactive,inactive,71
1073,54:42.6,1,inactive,inactive,62
1074,30:03.1,3,inactive,inactive,68
1075,50:58.3,3,inactive,inactive,62
1076,40:09.1,3,inactive,inactive,63
1077,17:40.6,3,inactive,inactive,65
1078,23:56.4,4,inactive,inactive,68
1079,45:36.9,4,inactive,inactive,69
1080,11:49.9,4,inactive,inactive,70
1081,27:51.7,3,inactive,active,64
1082,59:19.7,0,inactive,inactive,63
1083,40:27.1,0,inactive,inactive,63
1084,38:51.8,2,inactive,inactive,65
1085,53:10.6,0,inactive,inactive,69
1086,46:50.8,5,inactive,inactive,67
1087,43:31.2,3,inactive,inactive,64
1088,02:33.7,2,inactive,active,68
1089,26:51.6,1,inactive,inactive,70
1090,55:33.3,4,active,active,68
1091,0:18:47,1,inactive,active,64
1092,29:59.9,1,inactive,inactive,70
1093,05:40.5,1,inactive,inactive,70
1094,41:47.7,4,inactive,active,62
1095,48:40.5,0,inactive,active,71
1096,24:03.4,0,active,inactive,64
1097,52:29.5,4,inactive,active,69
1098,18:13.9,1,inactive,inactive,68
1099,01:11.6,2,inactive,inactive,65
1100,31:34.6,0,inactive,inactive,69
1101,34:28.2,1,inactive,active,69
1102,28:07.8,2,inactive,inactive,69
1103,49:04.7,2,active,inactive,68
1104,46:14.8,2,inactive,inactive,62
1105,44:16.8,2,inactive,inactive,63
1106,55:22.4,4,inactive,active,68
1107,35:52.2,4,active,inactive,63
1108,45:39.8,6,inactive,active,68
1109,50:21.7,4,inactive,inactive,69
1110,38:31.9,3,active,inactive,62
1111,08:09.6,6,inactive,inactive,64
1112,34:19.1,3,inactive,inactive,70
1113,26:11.4,0,inactive,inactive,69
1114,33:37.1,3,inactive,inactive,62
1115,15:04.1,0,inactive,inactive,69
1116,0:06:41,1,inactive,inactive,71
1117,23:18.1,6,inactive,inactive,62
1118,08:12.3,0,inactive,inactive,63
1119,45:18.9,0,inactive,active,65
1120,57:40.6,3,inactive,inactive,70
1121,17:00.2,2,inactive,inactive,62
1122,58:23.7,6,inactive,active,65
1123,13:56.4,0,inactive,active,68
1124,28:21.9,4,inactive,inactive,70
1125,0:29:21,0,inactive,inactive,70
1126,43:29.9,1,active,inactive,67
1127,26:40.3,4,active,active,69
1128,21:41.7,0,inactive,inactive,65
1129,13:20.8,1,inactive,inactive,69
1130,0:11:45,2,inactive,inactive,70
1131,0:38:59,1,inactive,inactive,70
1132,02:00.9,1,inactive,inactive,63
1133,42:38.9,3,active,inactive,69
1134,32:12.4,2,inactive,inactive,69
1135,57:00.5,3,inactive,active,66
1136,48:20.5,1,inactive,inactive,63
1137,54:04.6,4,inactive,inactive,69
1138,07:35.2,3,inactive,inactive,66
1139,28:42.3,2,inactive,inactive,63
1140,26:02.6,6,inactive,inactive,69
1141,24:51.7,4,inactive,inactive,71
1142,29:19.3,1,inactive,inactive,65
1143,42:22.4,2,active,inactive,68
1144,59:50.5,4,inactive,inactive,64
1145,02:49.2,4,active,active,70
1146,0:29:16,2,inactive,inactive,66
1147,21:24.5,0,inactive,inactive,64
1148,33:38.2,3,inactive,inactive,67
1149,0:00:26,4,active,inactive,67
1150,56:10.1,4,inactive,inactive,69
1151,03:07.4,4,inactive,active,66
1152,52:58.5,3,inactive,active,66
1153,0:28:18,3,inactive,inactive,66
1154,0:18:33,2,inactive,inactive,71
1155,10:10.4,2,inactive,active,62
1156,04:28.3,4,active,inactive,69
1157,31:07.2,4,active,inactive,64
1158,40:58.7,4,inactive,inactive,70
1159,20:30.8,4,inactive,inactive,67
1160,04:40.4,4,inactive,inactive,62
1161,19:15.1,6,inactive,inactive,67
1162,29:22.7,6,active,inactive,64
1163,15:00.3,5,inactive,inactive,70
1164,22:20.8,0,inactive,inactive,71
1165,40:27.1,1,inactive,inactive,71
1166,31:49.8,4,inactive,inactive,62
1167,04:35.3,1,inactive,active,65
1168,17:56.9,0,inactive,inactive,67
1169,23:29.8,1,active,active,69
1170,03:03.9,1,inactive,inactive,69
1171,0:08:39,2,inactive,inactive,68
1172,12:23.5,0,active,inactive,65
1173,50:32.1,3,inactive,active,63
1174,01:44.9,3,active,inactive,69
1175,01:49.4,4,inactive,active,66
1176,29:39.1,3,inactive,active,66
1177,11:29.6,0,inactive,active,67
1178,29:29.7,2,inactive,active,71
1179,25:01.9,2,inactive,inactive,67
1180,58:43.5,0,inactive,inactive,64
1181,49:12.9,0,active,active,67
1182,40:38.3,6,inactive,inactive,63
1183,06:29.1,3,inactive,inactive,68
1184,01:54.8,6,inactive,inactive,71
1185,14:26.4,3,inactive,inactive,70
1186,40:57.3,3,active,inactive,71
1187,55:38.1,1,inactive,inactive,71
1188,36:30.4,6,inactive,active,71
1189,0:31:04,4,inactive,inactive,67
1190,12:20.8,2,inactive,inactive,63
1191,40:45.9,4,inactive,active,70
1192,08:35.2,5,active,inactive,69
1193,35:09.7,1,active,active,67
1194,11:19.1,3,inactive,inactive,65
1195,32:25.1,1,inactive,active,71
1196,37:23.7,0,inactive,inactive,63
1197,07:22.3,0,inactive,inactive,70
1198,54:44.1,6,inactive,inactive,71
1199,28:39.9,0,active,active,64
1200,11:04.2,5,active,inactive,68
1201,31:32.9,2,active,active,67
1202,10:48.5,5,inactive,active,67
1203,0:20:50,2,inactive,inactive,63
1204,30:57.4,2,inactive,inactive,70
1205,58:13.1,2,inactive,inactive,66
1206,43:22.9,2,inactive,inactive,69
1207,36:18.7,0,inactive,inactive,62
1208,12:09.7,0,inactive,inactive,67
1209,13:10.5,2,inactive,inactive,66
1210,13:10.8,6,active,inactive,67
1211,42:16.8,2,inactive,inactive,64
1212,39:28.2,3,inactive,inactive,65
1213,0:08:13,4,inactive,active,71
1214,05:55.5,4,inactive,inactive,66
1215,51:17.8,1,inactive,inactive,68
1216,03:47.8,1,inactive,inactive,68
1217,0:16:16,2,active,active,67
1218,04:27.5,0,inactive,inactive,67
1219,0:19:50,4,inactive,inactive,70
1220,40:41.5,2,inactive,active,68
1221,0:15:05,2,active,inactive,66
1222,48:43.8,1,inactive,inactive,66
1223,13:07.5,4,inactive,inactive,70
1224,39:13.2,3,inactive,inactive,70
1225,51:47.8,2,active,inactive,62
1226,54:40.1,0,active,active,67
1227,31:16.3,1,active,inactive,68
1228,59:45.8,1,inactive,active,69
1229,57:33.6,2,inactive,inactive,63
1230,35:40.4,4,inactive,inactive,68
1231,06:51.2,1,inactive,active,66
1232,16:39.2,2,inactive,inactive,69
1233,48:07.8,2,active,inactive,65
1234,16:09.1,2,inactive,inactive,63
1235,52:39.2,3,inactive,inactive,69
1236,03:31.1,5,inactive,inactive,68
1237,32:38.6,3,inactive,active,63
1238,57:42.2,4,inactive,inactive,63
1239,51:16.2,4,inactive,active,71
1240,48:02.6,6,inactive,inactive,66
1241,0:28:40,2,active,inactive,71
1242,44:26.4,0,active,inactive,64
1243,0:59:45,3,inactive,inactive,71
1244,42:44.4,0,inactive,active,71
1245,24:10.9,0,inactive,inactive,63
1246,43:25.4,4,inactive,inactive,67
1247,04:37.1,2,active,active,62
1248,40:06.6,0,inactive,inactive,62
1249,14:24.8,3,inactive,inactive,67
1250,0:47:15,1,inactive,inactive,65
1251,07:42.7,1,active,inactive,66
1252,0:09:00,5,active,inactive,63
1253,33:08.9,4,inactive,active,71
1254,46:50.1,4,inactive,inactive,64
1255,34:32.1,1,inactive,inactive,68
1256,27:58.1,2,inactive,inactive,65
1257,16:23.9,3,active,inactive,69
1258,31:42.3,6,inactive,inactive,65
1259,00:36.3,0,inactive,inactive,64
1260,40:23.9,3,active,inactive,64
1261,25:19.4,0,active,inactive,62
1262,08:56.6,0,inactive,inactive,70
1263,05:50.3,3,inactive,inactive,68
1264,02:34.4,6,inactive,inactive,62
1265,44:01.9,0,inactive,inactive,64
1266,28:36.7,2,inactive,inactive,64
1267,46:08.8,0,inactive,active,62
1268,11:03.4,3,inactive,active,69
1269,36:17.7,2,active,active,68
1270,01:02.6,5,inactive,inactive,64
1271,38:46.3,4,inactive,inactive,69
1272,45:38.7,2,inactive,inactive,67
